amount,merchant_type,location,time_of_day,fraud
222.7,grocery,CA,evening,0
26.02,travel,TX,afternoon,0
210.44,fashion,CA,afternoon,0
99.24,grocery,CA,evening,0
172.35,grocery,FL,afternoon,0
150.05,electronics,CA,evening,0
27.91,fashion,FL,night,1
100.95,travel,NY,afternoon,0
242.74,electronics,NY,night,0
67.9,fashion,NY,night,0
407.87,fashion,NY,evening,0
72.22,travel,NY,afternoon,0
18.49,electronics,NY,morning,0
59.2,electronics,NY,morning,0
363.64,travel,FL,morning,0
46.23,electronics,FL,morning,0
243.08,grocery,FL,evening,0
255.69,travel,FL,night,1
51.73,fashion,CA,afternoon,0
10.43,travel,CA,evening,0
154.73,grocery,TX,morning,0
44.79,travel,CA,afternoon,0
183.3,fashion,FL,evening,0
70.15,fashion,FL,night,1
79.69,travel,NY,morning,0
180.56,travel,NY,afternoon,0
57.82,grocery,TX,afternoon,0
70.25,grocery,CA,morning,0
56.63,fashion,FL,night,1
54.94,electronics,CA,morning,0
89.57,electronics,TX,night,0
198.53,electronics,NY,afternoon,0
53.89,electronics,FL,morning,0
89.14,fashion,NY,night,0
133.3,electronics,FL,night,1
37.67,electronics,NY,evening,0
39.01,travel,NY,night,0
325.11,electronics,TX,morning,0
154.28,travel,CA,morning,0
103.3,fashion,NY,night,0
125.2,travel,FL,morning,0
3.57,grocery,CA,afternoon,0
115.51,travel,CA,afternoon,0
85.48,electronics,NY,morning,0
94.69,travel,NY,night,0
53.45,travel,NY,afternoon,0
10.2,fashion,CA,night,0
25.78,fashion,TX,morning,0
361.29,electronics,NY,evening,0
63.05,grocery,CA,afternoon,0
75.44,grocery,CA,morning,0
6.5,travel,FL,afternoon,0
4.59,grocery,NY,night,0
151.55,fashion,TX,evening,0
92.69,electronics,FL,evening,0
85.29,electronics,NY,morning,0
33.43,fashion,FL,afternoon,0
163.86,electronics,NY,evening,0
22.1,travel,FL,afternoon,0
25.28,electronics,TX,night,0
74.1,grocery,FL,night,1
40.47,electronics,FL,morning,0
34.12,electronics,FL,evening,0
124.36,fashion,NY,evening,0
126.31,fashion,NY,afternoon,0
208.83,grocery,TX,night,0
64.89,fashion,FL,evening,0
9.11,grocery,CA,morning,0
38.37,travel,FL,morning,0
469.48,grocery,CA,evening,0
108.84,electronics,CA,morning,0
148.44,grocery,FL,evening,0
0.89,travel,CA,evening,0
87.63,electronics,CA,evening,0
4.59,grocery,FL,evening,0
101.06,fashion,NY,afternoon,0
304.25,fashion,FL,evening,0
414.62,fashion,TX,morning,0
93.33,grocery,CA,night,0
73.54,grocery,TX,afternoon,0
348.09,travel,CA,night,0
134.36,electronics,NY,night,0
8.05,electronics,CA,night,0
75.22,electronics,FL,night,1
32.97,electronics,CA,night,0
76.14,grocery,TX,morning,0
72.94,grocery,FL,evening,0
104.71,travel,TX,morning,0
52.95,electronics,NY,afternoon,0
21.53,grocery,TX,morning,0
84.07,grocery,TX,afternoon,0
212.78,grocery,TX,evening,0
130.88,grocery,FL,night,1
49.57,electronics,NY,evening,0
328.97,electronics,NY,morning,0
291.93,grocery,NY,morning,0
28.19,fashion,TX,evening,0
4.83,travel,FL,evening,0
162.25,electronics,FL,morning,0
210.96,electronics,FL,evening,0
412.54,fashion,TX,afternoon,0
264.69,electronics,NY,afternoon,0
110.12,fashion,TX,morning,0
90.62,fashion,FL,morning,0
3.39,grocery,TX,evening,0
33.99,electronics,CA,evening,0
73.86,travel,NY,night,0
118.83,fashion,NY,afternoon,0
97.77,travel,FL,morning,0
162.87,grocery,TX,morning,0
39.38,electronics,FL,morning,0
99.88,grocery,TX,morning,0
11.07,grocery,CA,night,0
64.06,travel,NY,afternoon,0
166.43,travel,NY,night,0
141.87,fashion,TX,afternoon,0
560.59,electronics,NY,morning,1
39.07,grocery,TX,afternoon,0
82.74,fashion,FL,morning,0
47.97,fashion,CA,night,0
69.71,grocery,TX,afternoon,0
233.35,grocery,CA,evening,0
138.32,fashion,FL,afternoon,0
256.9,grocery,FL,morning,0
27.31,grocery,FL,evening,0
247.97,travel,TX,morning,0
7.39,electronics,CA,evening,0
263.35,fashion,CA,evening,0
47.89,grocery,NY,afternoon,0
45.33,fashion,TX,afternoon,0
86.11,electronics,NY,evening,0
339.0,fashion,NY,evening,0
5.88,fashion,TX,evening,0
52.11,fashion,NY,morning,0
233.03,travel,NY,afternoon,0
60.51,electronics,NY,morning,0
26.65,electronics,FL,afternoon,0
66.36,fashion,TX,night,0
58.44,fashion,FL,morning,0
296.4,electronics,NY,afternoon,0
172.23,grocery,NY,evening,0
84.41,travel,FL,evening,0
534.51,electronics,NY,afternoon,1
75.12,fashion,TX,evening,0
7.2,grocery,CA,evening,0
36.5,grocery,FL,night,1
68.74,grocery,CA,night,0
20.48,travel,CA,night,0
353.78,travel,CA,morning,0
174.73,electronics,FL,night,1
37.48,electronics,NY,night,0
107.23,electronics,TX,night,0
153.38,electronics,NY,afternoon,0
340.19,fashion,TX,evening,0
256.08,travel,NY,afternoon,0
86.88,grocery,CA,night,0
178.81,fashion,CA,morning,0
99.1,electronics,TX,afternoon,0
96.54,electronics,FL,night,1
14.63,fashion,NY,morning,0
16.18,grocery,CA,morning,0
90.48,travel,TX,morning,0
37.58,travel,NY,evening,0
2.55,grocery,TX,morning,0
153.98,travel,FL,night,1
3.96,electronics,FL,afternoon,0
108.55,electronics,NY,afternoon,0
92.97,electronics,FL,night,1
416.14,electronics,NY,evening,0
79.45,grocery,NY,evening,0
7.89,travel,FL,morning,0
96.27,travel,TX,night,0
220.73,fashion,TX,morning,0
691.22,grocery,NY,morning,0
67.53,travel,CA,night,0
46.33,travel,NY,evening,0
284.57,fashion,TX,evening,0
25.47,electronics,NY,afternoon,0
114.68,travel,TX,night,0
62.45,electronics,FL,morning,0
5.03,fashion,NY,night,0
51.19,travel,NY,morning,0
36.98,electronics,FL,afternoon,0
139.04,grocery,FL,afternoon,0
356.62,electronics,CA,afternoon,0
37.44,electronics,FL,afternoon,0
200.22,electronics,CA,morning,0
6.83,electronics,FL,evening,0
92.69,grocery,TX,morning,0
8.78,fashion,NY,afternoon,0
326.23,electronics,FL,evening,0
174.47,electronics,TX,night,0
128.74,travel,FL,morning,0
208.4,travel,NY,night,0
125.13,grocery,FL,afternoon,0
416.64,grocery,FL,night,1
150.19,grocery,NY,evening,0
310.29,travel,FL,evening,0
87.36,electronics,NY,evening,0
14.94,travel,CA,morning,0
90.14,fashion,FL,night,1
16.28,grocery,TX,night,0
107.72,grocery,FL,night,1
79.05,grocery,NY,afternoon,0
116.93,fashion,NY,morning,0
1.21,electronics,TX,morning,0
26.01,electronics,TX,night,0
81.11,electronics,NY,morning,0
360.7,grocery,CA,night,0
58.06,electronics,CA,night,0
66.28,travel,NY,night,0
150.5,grocery,CA,evening,0
111.1,fashion,TX,afternoon,0
42.62,fashion,CA,morning,0
63.48,electronics,TX,afternoon,0
29.46,grocery,FL,evening,0
405.84,travel,TX,morning,0
16.8,travel,FL,night,1
55.79,grocery,TX,afternoon,0
3.14,electronics,TX,evening,0
30.09,fashion,CA,morning,0
181.95,fashion,TX,morning,0
26.95,travel,NY,afternoon,0
10.01,travel,FL,afternoon,0
77.2,travel,FL,morning,0
1.2,fashion,TX,morning,0
10.63,travel,NY,evening,0
197.8,fashion,TX,night,0
177.13,fashion,TX,night,0
296.01,electronics,CA,evening,0
231.32,electronics,TX,morning,0
137.93,electronics,TX,afternoon,0
6.45,travel,CA,afternoon,0
183.26,fashion,CA,morning,0
224.12,travel,NY,evening,0
192.58,fashion,CA,morning,0
85.23,electronics,FL,afternoon,0
31.82,electronics,FL,morning,0
223.98,travel,NY,morning,0
155.87,fashion,TX,evening,0
474.1,travel,NY,night,0
20.31,grocery,CA,afternoon,0
30.69,travel,TX,afternoon,0
28.56,electronics,NY,morning,0
188.74,fashion,NY,afternoon,0
24.83,fashion,FL,afternoon,0
8.28,travel,NY,night,0
785.24,electronics,TX,afternoon,1
3.02,grocery,NY,afternoon,0
216.39,travel,NY,evening,0
54.56,fashion,CA,evening,0
221.13,electronics,NY,evening,0
97.06,fashion,TX,evening,0
278.28,fashion,FL,evening,0
312.76,fashion,FL,night,1
1.1,fashion,FL,afternoon,0
9.41,grocery,FL,morning,0
34.58,electronics,CA,night,0
132.79,travel,TX,morning,0
263.0,electronics,CA,evening,0
73.93,electronics,FL,afternoon,0
112.07,electronics,CA,evening,0
25.06,travel,NY,night,0
196.15,electronics,TX,morning,0
410.55,travel,NY,afternoon,0
37.54,travel,CA,night,0
81.94,grocery,NY,night,0
10.81,fashion,CA,afternoon,0
98.28,travel,CA,afternoon,0
83.85,fashion,TX,night,0
18.72,electronics,TX,morning,0
70.02,fashion,TX,morning,0
48.79,fashion,FL,night,1
88.53,fashion,TX,night,0
105.73,electronics,NY,evening,0
1.02,electronics,TX,evening,0
171.76,travel,TX,morning,0
149.8,travel,TX,evening,0
54.74,grocery,CA,morning,0
6.53,electronics,CA,afternoon,0
168.75,grocery,TX,evening,0
372.6,electronics,CA,morning,0
32.96,fashion,CA,morning,0
46.9,grocery,FL,night,1
24.37,grocery,NY,morning,0
103.23,grocery,CA,evening,0
20.19,electronics,NY,night,0
52.84,travel,CA,night,0
143.29,grocery,TX,evening,0
98.55,travel,CA,afternoon,0
58.62,electronics,CA,evening,0
65.42,grocery,NY,evening,0
99.09,electronics,TX,night,0
0.71,travel,FL,evening,0
9.81,travel,NY,afternoon,0
255.7,grocery,TX,afternoon,0
9.73,travel,TX,afternoon,0
147.23,fashion,NY,night,0
303.14,fashion,CA,evening,0
37.88,grocery,TX,morning,0
55.54,electronics,FL,evening,0
100.98,electronics,CA,afternoon,0
256.15,electronics,NY,evening,0
341.48,fashion,NY,night,0
161.45,travel,NY,evening,0
10.87,fashion,NY,night,0
132.73,travel,FL,morning,0
63.38,fashion,FL,morning,0
76.34,electronics,TX,night,0
6.05,electronics,FL,evening,0
25.44,electronics,NY,afternoon,0
187.57,grocery,FL,night,1
72.61,grocery,CA,evening,0
43.09,travel,CA,evening,0
58.14,grocery,TX,evening,0
231.23,fashion,NY,afternoon,0
165.88,fashion,FL,afternoon,0
38.15,travel,TX,afternoon,0
15.0,travel,TX,night,0
34.84,electronics,FL,night,1
304.23,grocery,TX,afternoon,0
104.55,electronics,NY,night,0
91.49,grocery,FL,afternoon,0
108.88,grocery,CA,night,0
54.69,travel,CA,evening,0
197.47,electronics,FL,afternoon,0
88.9,electronics,TX,night,0
14.9,grocery,TX,evening,0
16.58,grocery,CA,evening,0
92.37,travel,CA,night,0
330.94,fashion,NY,evening,0
44.24,electronics,TX,morning,0
244.4,electronics,NY,afternoon,0
173.32,travel,CA,afternoon,0
34.17,travel,CA,evening,0
4.44,electronics,CA,night,0
12.89,electronics,CA,morning,0
156.45,grocery,NY,night,0
26.73,fashion,CA,afternoon,0
55.69,electronics,FL,evening,0
83.59,travel,TX,morning,0
155.12,grocery,CA,evening,0
14.42,grocery,TX,morning,0
62.58,travel,CA,evening,0
79.65,travel,NY,night,0
93.4,grocery,TX,afternoon,0
204.69,travel,NY,evening,0
22.6,grocery,CA,evening,0
197.93,travel,FL,morning,0
141.66,grocery,FL,night,1
97.4,electronics,FL,night,1
144.29,electronics,FL,morning,0
63.73,travel,FL,night,1
17.88,fashion,NY,afternoon,0
131.51,electronics,FL,evening,0
89.25,grocery,CA,morning,0
122.39,fashion,NY,night,0
49.5,grocery,NY,afternoon,0
284.85,grocery,FL,afternoon,0
106.22,electronics,TX,night,0
10.71,travel,CA,night,0
71.7,travel,NY,morning,0
169.45,grocery,CA,night,0
189.66,electronics,TX,morning,0
81.89,grocery,NY,evening,0
270.17,fashion,CA,afternoon,0
37.38,grocery,FL,morning,0
63.44,electronics,NY,afternoon,0
274.64,grocery,NY,evening,0
271.9,electronics,NY,night,0
138.89,travel,NY,morning,0
235.06,electronics,FL,night,1
11.16,fashion,TX,afternoon,0
240.29,electronics,TX,morning,0
46.39,fashion,CA,evening,0
23.57,fashion,FL,evening,0
32.83,grocery,FL,night,1
64.95,fashion,CA,evening,0
34.71,electronics,FL,evening,0
46.38,travel,FL,night,1
17.4,electronics,NY,night,0
42.15,travel,NY,morning,0
101.92,fashion,NY,morning,0
69.98,grocery,FL,night,1
51.09,fashion,FL,afternoon,0
164.66,fashion,TX,afternoon,0
268.76,travel,NY,morning,0
169.66,electronics,CA,morning,0
48.42,grocery,FL,night,1
163.72,grocery,NY,afternoon,0
19.78,grocery,TX,night,0
16.76,grocery,NY,morning,0
50.89,electronics,TX,evening,0
197.85,grocery,TX,evening,0
33.94,travel,FL,evening,0
7.84,travel,TX,night,0
16.95,grocery,TX,afternoon,0
234.86,grocery,CA,morning,0
120.54,electronics,TX,afternoon,0
35.04,electronics,CA,afternoon,0
97.24,grocery,CA,morning,0
89.99,electronics,NY,afternoon,0
127.86,fashion,NY,evening,0
31.86,grocery,FL,morning,0
239.77,electronics,FL,evening,0
44.42,travel,FL,night,1
142.15,grocery,TX,evening,0
1.95,grocery,NY,night,0
55.95,travel,TX,night,0
52.01,travel,NY,morning,0
94.1,electronics,TX,evening,0
9.06,travel,FL,evening,0
187.35,fashion,NY,evening,0
29.47,grocery,NY,morning,0
135.63,fashion,CA,night,0
195.08,electronics,NY,night,0
99.03,travel,NY,night,0
162.06,grocery,TX,morning,0
130.12,travel,FL,morning,0
52.72,travel,CA,afternoon,0
198.57,electronics,TX,evening,0
41.9,electronics,NY,night,0
101.62,electronics,TX,afternoon,0
164.17,electronics,FL,afternoon,0
57.16,grocery,CA,evening,0
43.28,fashion,TX,morning,0
73.8,fashion,NY,afternoon,0
204.43,grocery,TX,morning,0
318.98,travel,NY,morning,0
94.52,grocery,CA,evening,0
129.98,fashion,CA,afternoon,0
280.3,fashion,TX,night,0
12.45,grocery,CA,afternoon,0
31.69,electronics,FL,night,1
148.09,travel,TX,night,0
208.3,grocery,NY,morning,0
233.41,fashion,TX,night,0
64.36,electronics,NY,evening,0
11.23,travel,CA,afternoon,0
69.1,fashion,NY,morning,0
31.48,travel,NY,morning,0
41.3,electronics,NY,night,0
177.55,fashion,NY,morning,0
9.42,electronics,FL,evening,0
210.94,grocery,NY,evening,0
66.96,grocery,TX,morning,0
108.78,travel,FL,morning,0
11.27,electronics,NY,evening,0
49.38,electronics,NY,night,0
11.28,travel,NY,morning,0
390.99,travel,FL,night,1
197.57,travel,NY,morning,0
73.86,grocery,NY,evening,0
30.37,travel,NY,morning,0
325.19,grocery,CA,morning,0
50.7,travel,TX,morning,0
21.06,electronics,NY,evening,0
99.38,electronics,TX,evening,0
345.41,travel,CA,evening,0
0.46,travel,CA,afternoon,0
32.64,grocery,NY,afternoon,0
334.54,fashion,TX,afternoon,0
22.52,grocery,FL,afternoon,0
14.42,electronics,NY,evening,0
101.33,travel,FL,morning,0
237.52,electronics,CA,evening,0
77.81,fashion,CA,afternoon,0
625.77,grocery,TX,night,0
136.42,electronics,FL,night,1
9.24,grocery,FL,evening,0
592.58,travel,NY,morning,0
62.89,electronics,TX,afternoon,0
40.66,fashion,TX,morning,0
97.94,grocery,FL,morning,0
43.54,grocery,CA,morning,0
10.85,fashion,TX,afternoon,0
0.17,electronics,CA,evening,0
71.65,electronics,NY,afternoon,0
217.58,grocery,TX,afternoon,0
101.92,fashion,TX,evening,0
856.81,grocery,NY,evening,0
40.57,grocery,TX,evening,0
39.5,travel,FL,night,1
20.89,electronics,FL,night,1
21.5,electronics,NY,evening,0
40.29,travel,CA,morning,0
188.91,electronics,CA,night,0
283.43,electronics,TX,afternoon,0
443.08,electronics,CA,afternoon,0
31.72,fashion,CA,night,0
255.74,travel,NY,afternoon,0
47.75,grocery,CA,evening,0
14.37,fashion,CA,afternoon,0
244.85,grocery,CA,night,0
121.31,travel,FL,morning,0
21.6,travel,FL,afternoon,0
67.42,travel,NY,afternoon,0
40.64,electronics,TX,morning,0
160.18,fashion,NY,night,0
72.49,travel,TX,morning,0
544.28,grocery,TX,afternoon,0
6.76,electronics,CA,night,0
52.62,electronics,CA,evening,0
78.91,fashion,NY,night,0
83.93,fashion,NY,night,0
45.56,fashion,NY,evening,0
156.78,electronics,FL,night,1
249.29,travel,FL,afternoon,0
335.07,grocery,FL,afternoon,0
196.23,travel,FL,afternoon,0
228.12,grocery,FL,afternoon,0
95.97,travel,CA,evening,0
209.77,fashion,TX,afternoon,0
43.4,grocery,FL,night,1
61.0,electronics,NY,morning,0
45.74,grocery,TX,evening,0
75.6,electronics,FL,evening,0
40.35,travel,FL,morning,0
391.2,fashion,CA,afternoon,0
45.02,grocery,CA,afternoon,0
12.38,electronics,CA,night,0
89.79,travel,FL,afternoon,0
7.06,fashion,CA,afternoon,0
14.06,fashion,FL,night,1
29.72,fashion,TX,afternoon,0
74.91,travel,TX,morning,0
68.14,travel,FL,afternoon,0
192.95,travel,NY,morning,0
161.41,fashion,FL,morning,0
66.68,grocery,TX,morning,0
48.72,electronics,TX,afternoon,0
45.66,travel,FL,afternoon,0
178.46,grocery,FL,evening,0
6.42,electronics,FL,night,1
1.55,fashion,TX,night,0
190.49,grocery,NY,evening,0
77.81,fashion,FL,morning,0
16.83,electronics,TX,night,0
32.23,travel,FL,evening,0
323.48,fashion,TX,morning,0
235.51,grocery,FL,evening,0
148.46,travel,TX,afternoon,0
78.99,grocery,FL,afternoon,0
88.16,electronics,CA,morning,0
443.85,electronics,FL,morning,0
404.96,travel,TX,afternoon,0
29.09,grocery,FL,night,1
199.99,grocery,NY,night,0
26.36,grocery,FL,afternoon,0
28.83,grocery,FL,night,1
135.28,electronics,FL,afternoon,0
62.3,grocery,NY,evening,0
321.79,electronics,NY,evening,0
11.19,grocery,NY,evening,0
85.98,grocery,CA,night,0
300.89,fashion,NY,evening,0
281.35,fashion,CA,morning,0
20.43,grocery,FL,morning,0
54.81,electronics,CA,evening,0
115.83,grocery,FL,morning,0
20.84,fashion,CA,evening,0
413.13,grocery,NY,evening,0
295.46,fashion,NY,afternoon,0
21.92,grocery,CA,evening,0
15.5,travel,CA,morning,0
10.71,grocery,NY,night,0
288.21,electronics,FL,evening,0
25.82,fashion,FL,afternoon,0
64.6,travel,FL,morning,0
71.49,fashion,FL,afternoon,0
109.66,fashion,TX,evening,0
8.93,electronics,FL,evening,0
30.86,grocery,TX,evening,0
321.69,electronics,TX,evening,0
286.85,grocery,NY,morning,0
182.4,travel,NY,night,0
2.35,electronics,CA,evening,0
47.52,electronics,FL,afternoon,0
118.65,fashion,FL,morning,0
38.62,electronics,NY,morning,0
288.4,grocery,NY,morning,0
120.58,electronics,NY,afternoon,0
8.95,electronics,CA,night,0
287.63,travel,FL,afternoon,0
379.75,grocery,CA,afternoon,0
9.71,fashion,TX,afternoon,0
91.21,grocery,TX,evening,0
43.38,travel,FL,evening,0
59.88,grocery,NY,afternoon,0
23.76,grocery,NY,afternoon,0
103.55,electronics,CA,evening,0
380.35,electronics,TX,evening,0
83.92,grocery,TX,night,0
10.39,grocery,FL,afternoon,0
116.11,fashion,TX,morning,0
49.9,travel,NY,night,0
232.49,electronics,NY,morning,0
68.44,electronics,NY,night,0
25.71,electronics,FL,afternoon,0
25.45,electronics,CA,morning,0
175.72,grocery,TX,evening,0
37.04,grocery,FL,night,1
174.93,fashion,CA,morning,0
27.66,electronics,FL,night,1
46.58,electronics,TX,afternoon,0
75.17,grocery,NY,morning,0
344.18,fashion,CA,morning,0
322.12,grocery,CA,morning,0
27.81,electronics,FL,night,1
53.22,electronics,FL,evening,0
19.42,travel,NY,evening,0
85.6,travel,FL,evening,0
74.07,travel,TX,afternoon,0
277.23,fashion,TX,morning,0
319.12,grocery,TX,evening,0
58.06,electronics,TX,evening,0
81.21,electronics,NY,morning,0
271.88,fashion,NY,afternoon,0
197.23,electronics,NY,night,0
0.44,electronics,FL,night,1
46.29,grocery,NY,night,0
65.73,travel,CA,morning,0
31.32,travel,CA,afternoon,0
26.71,fashion,CA,morning,0
4.62,travel,FL,night,1
123.73,travel,FL,evening,0
36.54,fashion,NY,evening,0
6.45,fashion,TX,evening,0
31.52,travel,CA,night,0
194.29,grocery,FL,afternoon,0
228.85,fashion,CA,night,0
79.18,electronics,NY,morning,0
64.56,fashion,FL,afternoon,0
457.21,electronics,TX,evening,0
26.86,fashion,TX,afternoon,0
29.1,fashion,FL,afternoon,0
41.41,travel,TX,night,0
22.76,travel,NY,afternoon,0
57.24,travel,TX,night,0
290.07,grocery,CA,morning,0
114.65,travel,CA,afternoon,0
63.71,travel,CA,afternoon,0
326.92,fashion,FL,afternoon,0
5.96,fashion,FL,evening,0
28.33,grocery,FL,night,1
100.13,electronics,FL,night,1
114.71,fashion,FL,evening,0
4.84,fashion,NY,night,0
61.91,electronics,FL,morning,0
125.69,grocery,TX,evening,0
143.71,fashion,NY,night,0
121.98,travel,FL,morning,0
46.38,grocery,TX,night,0
11.78,electronics,NY,evening,0
66.85,electronics,CA,night,0
16.54,travel,NY,morning,0
353.92,travel,FL,morning,0
77.36,travel,NY,morning,0
45.8,grocery,NY,night,0
174.45,electronics,CA,evening,0
82.69,travel,NY,night,0
44.53,travel,NY,afternoon,0
200.54,electronics,CA,evening,0
242.23,fashion,FL,afternoon,0
134.14,grocery,TX,night,0
5.77,fashion,NY,evening,0
100.25,travel,CA,afternoon,0
172.91,grocery,NY,night,0
17.61,fashion,FL,evening,0
31.16,electronics,FL,morning,0
256.95,travel,CA,morning,0
2.44,grocery,TX,morning,0
167.67,grocery,TX,afternoon,0
77.04,grocery,NY,afternoon,0
71.04,grocery,CA,night,0
0.85,travel,TX,morning,0
205.38,travel,FL,afternoon,0
53.52,electronics,TX,morning,0
93.38,electronics,CA,night,0
135.72,electronics,FL,evening,0
145.53,fashion,NY,afternoon,0
374.77,electronics,FL,afternoon,0
90.95,travel,TX,evening,0
61.24,fashion,TX,afternoon,0
368.72,travel,TX,night,0
123.3,fashion,NY,afternoon,0
42.48,electronics,TX,afternoon,0
16.22,electronics,CA,evening,0
221.84,electronics,NY,night,0
53.96,fashion,FL,morning,0
129.62,travel,TX,morning,0
76.37,grocery,CA,evening,0
26.62,travel,CA,night,0
110.46,electronics,NY,evening,0
7.51,fashion,CA,evening,0
64.0,fashion,NY,morning,0
94.92,electronics,NY,night,0
68.73,fashion,NY,night,0
165.72,electronics,FL,evening,0
211.18,travel,FL,morning,0
177.01,fashion,CA,night,0
4.75,grocery,FL,evening,0
25.9,fashion,NY,afternoon,0
92.3,electronics,NY,morning,0
327.68,grocery,FL,night,1
216.19,electronics,CA,night,0
221.83,fashion,NY,night,0
43.35,grocery,FL,morning,0
67.34,grocery,TX,evening,0
76.35,fashion,CA,afternoon,0
20.55,grocery,CA,night,0
3.79,travel,CA,morning,0
352.28,grocery,TX,night,0
33.04,grocery,NY,evening,0
32.92,travel,CA,afternoon,0
10.45,electronics,FL,night,1
316.58,electronics,CA,morning,0
104.02,travel,FL,evening,0
131.97,grocery,CA,afternoon,0
291.07,fashion,FL,morning,0
50.89,travel,FL,night,1
116.59,fashion,FL,morning,0
4.75,electronics,TX,afternoon,0
24.81,travel,TX,evening,0
213.52,fashion,TX,evening,0
174.69,grocery,NY,night,0
51.81,travel,FL,night,1
56.75,fashion,NY,night,0
91.51,travel,TX,night,0
0.03,travel,FL,afternoon,0
